school,year,semester,grade,class,number,student_number,sex,chinese_1,chinese_2,chinese_3,math_1,math_2,math_3,english_1,english_2,english_3,science_1,science_2,science_3,society_1,society_2,society_3
4,109,1,8,1,3,10803,Female,90,87,87,91,75,84,99,93,99,98,88,90,85,84,92
4,109,1,8,1,4,10804,Female,68,78,75,82,57,62,85,57,73,84,66,74,83,74,84
4,109,1,8,1,5,10805,Male,72,76,76,90,53,61,76,62,64,88,74,66,93,70,88
4,109,1,8,1,6,10806,Female,50,43,47,35,17,19,23,32,34,54,46,32,50,42,57
4,109,1,8,1,7,10807,Male,79,73,66,90,58,77,62,45,61,64,74,64,77,80,85
4,109,1,8,1,8,10808,Male,55,64,54,84,60,62,24,29,39,66,72,60,61,59,77
4,109,2,8,1,1,10801,Male,83,80,,92,89,,91,96,,92,86,,93,100,
4,109,2,8,1,2,10802,Male,63,45,,90,81,,25,27,,82,72,,81,73,
4,109,2,8,1,3,10803,Female,87,85,,96,94,,96,99,,96,88,,94,98,
4,109,2,8,1,4,10804,Female,74,69,,56,62,,67,69,,72,64,,77,94,
4,109,2,8,1,5,10805,Male,80,71,,65,66,,61,56,,76,74,,76,88,
4,109,2,8,1,6,10806,Female,53,51,,27,23,,40,41,,52,50,,40,78,
4,109,2,8,1,7,10807,Male,75,69,,67,70,,63,45,,74,60,,79,94,
4,109,2,8,1,8,10808,Male,58,65,,47,80,,43,36,,78,62,,72,86,
4,110,1,9,1,1,10801,Male,79,85,87,83,100,99,99,100,96,85,76,96,88,100,98
4,110,1,9,1,2,10802,Male,64,68,75,64,53,69,23,23,19,83,74,82,68,82,78
4,110,1,9,1,3,10803,Female,86,93,91,83,76,89,97,89,92,91,74,90,84,99,93
4,110,1,9,1,4,10804,Female,71,62,73,61,52,72,70,62,65,60,62,78,64,89,91
4,110,1,9,1,5,10805,Male,78,60,80,40,55,65,52,60,60,64,72,76,71,93,82
4,110,1,9,1,6,10806,Female,32,46,57,8,18,24,28,30,37,52,46,42,40,55,60
4,110,1,9,1,7,10807,Male,73,65,73,52,73,71,42,47,46,64,64,74,60,87,76
4,110,1,9,1,8,10808,Male,68,60,63,52,61,82,34,38,25,68,64,84,64,84,83
4,110,2,9,1,1,10801,Male,80,84,,88,92,,96,100,,94,92,,96,91,
4,110,2,9,1,2,10802,Male,67,68,,84,66,,22,39,,86,76,,88,64,
4,110,2,9,1,3,10803,Female,88,80,,73,90,,91,82,,88,72,,86,77,
4,110,2,9,1,4,10804,Female,75,68,,65,65,,45,66,,84,64,,86,87,
4,110,2,9,1,5,10805,Male,82,86,,62,68,,48,37,,82,76,,88,74,
4,110,2,9,1,6,10806,Female,51,61,,16,30,,21,30,,44,32,,53,40,
4,110,2,9,1,7,10807,Male,72,82,,69,81,,29,41,,82,88,,79,67,
4,110,2,9,1,8,10808,Male,66,58,,81,87,,38,18,,86,66,,84,80,
4,109,1,7,1,1,10901,Male,43,31,47,70,39,30,83,48,48,73,30,46,40,45,48
4,109,1,7,1,2,10902,Female,83,70,74,99,71,54,94,89,95,87,66,68,83,89,79
4,109,1,7,1,3,10903,Female,34,53,51,25,27,25,28,34,61,44,46,54,51,61,56
4,109,1,7,1,3,10904,Male,60,61,65,60,60,60,60,60,60,64,64,0,70,72,71
4,109,1,7,1,16,10905,Male,,,,23,5,31,29,18,27,,,,20,24,27
4,109,2,7,1,1,10901,Male,36,34,,46,39,,31,36,,40,30,,41,54,
4,109,2,7,1,2,10902,Female,76,70,,89,59,,83,73,,74,62,,75,75,
4,109,2,7,1,3,10903,Female,44,42,,30,26,,57,41,,50,36,,63,32,
4,109,2,7,1,3,10904,Male,54,56,,59,59,,30,30,,52,52,,73,73,
4,109,2,7,1,16,10905,Male,,,,7,12,,29,18,,,,,28,28,
4,110,1,8,1,1,10901,Male,24,37,33,9,3,23,21,33,25,28,26,46,32,56,32
4,110,1,8,1,2,10902,Female,57,86,77,51,62,73,54,72,64,62,66,80,80,71,78
4,110,1,8,1,3,10903,Female,33,64,60,3,12,44,16,33,39,38,36,42,48,60,60
4,110,1,8,1,4,10904,Male,46,73,45,21,20,30,27,38,37,44,46,45,59,61,28
4,110,1,8,1,16,10905,Male,,,,4,36,12,29,45,55,,,,60,60,60
4,110,2,8,1,1,10901,Male,30,25,37,25,23,30,28,19,30,52,26,50,40,34,40
4,110,2,8,1,2,10902,Female,67,76,79,92,88,91,63,58,64,82,84,84,78,62,66
4,110,2,8,1,3,10903,Female,51,51,62,60,16,16,25,28,36,52,48,34,56,52,53
4,110,2,8,1,4,10904,Male,30,30,43,16,19,25,11,23,26,34,30,36,34,30,44
4,110,2,8,1,5,10905,Male,64,45,44,21,33,31,42,28,30,71,46,58,50,40,39
4,111,1,9,1,1,10901,Male,35,32,37,20,17,13,32,31,35,48,28,34,32,31,51
4,111,1,9,1,2,10902,Female,80,83,84,100,84,77,60,48,70,78,72,70,64,69,85
4,111,1,9,1,3,10903,Female,40,,,12,,,29,,,34,,,24,,
4,111,1,9,1,4,10904,Male,25,23,30,12,21,16,19,16,30,32,36,24,31,49,42
4,111,1,9,1,5,10905,Male,49,38,50,20,26,18,28,33,41,40,40,44,33,41,61
4,111,2,9,1,1,10901,Male,23,35,,12,30,,31,58,,38,37,,53,38,
4,111,2,9,1,2,10902,Female,76,87,,85,98,,49,91,,58,85,,88,76,
4,111,2,9,1,3,10903,Female,,,,,,,,,,,,,,,
4,111,2,9,1,4,10904,Male,22,27,,8,17,,16,22,,38,37,,35,24,
4,111,2,9,1,5,10905,Male,43,46,,13,47,,17,26,,32,40,,56,38,
4,110,1,7,1,1,11001,Female,58,63,61,56,40,42,43,43,45,58,46,60,54,54,66
4,110,1,7,1,2,11002,Female,72,79,75,52,51,41,51,69,50,52,56,74,60,68,76
4,110,1,7,1,3,11003,Male,84,90,86,66,83,88,96,93,100,86,80,94,84,88,93
4,110,2,7,1,1,11001,Female,61,68,65,30,50,62,39,27,46,64,42,62,62,56,66
4,110,2,7,1,2,11002,Female,80,83,73,50,38,63,52,42,44,78,72,74,77,74,70
4,110,2,7,1,3,11003,Male,88,89,95,92,60,86,97,91,94,94,92,90,89,90,88
4,111,1,8,1,1,11001,Female,72,75,72,36,20,51,44,21,37,48,66,62,60,50,51
4,111,1,8,1,2,11002,Female,75,81,77,48,31,57,45,28,50,68,66,62,77,79,73
4,111,1,8,1,3,11003,Male,93,91,88,82,74,91,93,88,88,86,82,90,86,95,85
4,111,2,8,1,1,11001,Female,66,68,59,40,26,43,16,43,32,60,64,56,65,46,44
4,111,2,8,1,2,11002,Female,89,80,85,32,37,62,33,53,50,72,64,72,79,77,50
4,111,2,8,1,3,11003,Male,93,95,83,85,83,86,96,90,95,94,96,62,89,90,81
4,112,1,9,1,1,11001,Female,71,71,61,44,24,21,29,43,52,74,54,60,43,60,40
4,112,1,9,1,2,11002,Female,76,83,81,76,60,31,43,60,51,72,62,60,65,80,54
4,112,1,9,1,3,11003,Male,89,79,90,98,84,80,100,95,100,90,76,88,91,95,82
4,111,1,7,1,1,11101,Male,46,64,47,60,53,52,42,37,36,48,54,42,67,58,65
4,111,2,7,1,1,11101,Male,26,49,44,37,44,63,33,27,31,48,32,48,54,68,47
4,112,1,8,1,1,11101,Male,39,60,39,16,20,35,24,22,39,52,24,32,29,22,36
4,112,1,7,1,1,11201,Male,78,80,80,70,65,50,66,79,74,56,64,70,58,74,76
4,112,1,7,1,2,11202,Female,68,57,63,40,34,51,49,38,66,60,60,50,54,66,27
4,112,1,7,1,3,11203,Male,87,86,76,85,96,77,83,100,97,78,78,74,68,87,82
4,112,1,7,1,4,11204,Male,37,57,39,24,60,35,27,35,18,20,46,24,31,54,34
4,112,1,7,1,5,11205,Male,69,73,77,82,64,57,36,60,40,62,60,62,56,68,72
4,112,1,7,1,6,11206,Male,79,81,76,61,63,60,49,68,71,42,68,50,54,80,71
4,112,1,7,1,7,11207,Female,83,84,74,82,84,78,63,84,72,66,84,68,73,85,81
5,108,1,7,1,1,10801,Female,70,79,76,81,80,76,78,80,83,86,74,66,56,92,75
5,108,1,7,1,2,10802,Male,52,43,64,60,37,35,48,51,55,59,45,62,57,57,67
5,108,1,7,1,3,10803,Female,85,67,89,72,71,69,65,66,83,76,73,72,63,92,71
5,108,1,7,1,4,10804,Female,84,91,83,88,91,82,90,85,96,82,74,84,77,95,85
5,108,1,7,1,5,10805,Male,79,63,90,93,97,93,94,91,100,82,86,66,93,100,90
5,108,1,7,1,6,10806,Male,84,71,78,100,95,82,72,75,85,86,73,74,92,83,74
5,108,1,7,1,7,10807,Female,74,69,87,80,82,72,66,67,67,67,50,40,79,80,63
5,108,1,7,1,8,10808,Male,53,47,32,54,52,55,21,19,22,70,74,78,46,33,34
5,108,1,7,1,9,10809,Male,81,70,92,90,99,90,73,80,76,100,93,98,84,95,92
5,108,1,7,1,10,10810,Male,76,66,65,93,60,70,76,64,63,89,60,52,67,71,67
5,108,1,7,1,11,10811,Male,86,82,84,94,96,69,94,88,89,91,64,62,90,77,63
5,108,1,7,1,12,10812,Female,78,79,85,76,69,65,58,53,51,61,55,50,74,78,73
5,108,2,7,1,1,10801,Female,82,90,73,69,76,77,89,83,58,72,85,54,83,78,59
5,108,2,7,1,2,10802,Male,47,62,56,39,42,40,50,49,42,51,48,54,58,62,61
5,108,2,7,1,3,10803,Female,83,85,83,79,53,71,77,77,69,98,93,70,82,79,86
5,108,2,7,1,4,10804,Female,79,84,88,95,80,69,79,96,87,79,98,68,71,81,65
5,108,2,7,1,5,10805,Male,76,72,86,86,96,89,95,92,90,76,88,68,69,88,70
5,108,2,7,1,6,10806,Male,70,80,86,90,91,95,83,87,80,80,83,80,71,79,85
5,108,2,7,1,7,10807,Female,77,69,75,72,63,78,57,55,51,66,60,66,74,65,60
5,108,2,7,1,8,10808,Male,32,36,14,50,48,70,14,29,26,74,75,64,29,16,25
5,108,2,7,1,9,10809,Male,75,76,80,89,83,89,67,66,65,94,88,86,89,76,68
5,108,2,7,1,10,10810,Male,69,70,64,66,62,71,55,52,60,65,73,72,42,60,57
5,108,2,7,1,11,10811,Male,80,82,92,83,87,90,95,100,83,69,98,78,81,84,71
5,108,2,7,1,12,10812,Female,77,66,83,67,65,66,57,51,54,48,65,72,58,59,53
5,109,1,8,1,1,10801,Female,79,82,82,68,70,72,81,66,79,74,68,78,69,61,77
5,109,1,8,1,2,10802,Male,42,54,49,33,25,30,33,41,41,50,52,34,38,46,37
5,109,1,8,1,3,10803,Female,79,82,74,82,59,79,67,56,57,67,80,66,69,66,78
5,109,1,8,1,4,10804,Female,86,92,92,94,91,85,92,73,85,77,84,79,72,64,77
5,109,1,8,1,5,10805,Male,80,82,90,85,99,92,89,87,89,94,78,72,71,76,68
5,109,1,8,1,6,10806,Male,79,82,87,100,92,85,86,84,84,93,92,88,76,71,85
5,109,1,8,1,7,10807,Female,65,80,86,84,57,86,43,54,44,55,56,50,56,47,58
5,109,1,8,1,8,10808,Male,26,24,26,47,31,37,15,27,22,57,48,52,33,35,21
5,109,1,8,1,9,10809,Male,84,84,87,96,99,97,70,62,91,95,86,90,74,76,87
5,109,1,8,1,10,10810,Male,69,61,68,66,74,65,53,41,49,62,66,60,65,56,44
5,109,1,8,1,11,10811,Male,86,85,92,97,100,100,86,94,95,99,94,92,83,92,92
5,109,1,8,1,12,10812,Female,84,88,86,95,90,87,50,48,40,78,60,50,63,41,44
5,109,2,8,1,1,10801,Female,81,88,82,72,74,72,65,66,79,84,92,78,84,94,77
5,109,2,8,1,2,10802,Male,56,51,49,36,29,30,26,24,41,54,54,34,52,63,37
5,109,2,8,1,3,10803,Female,85,86,74,62,81,79,60,54,57,82,82,66,80,94,78
5,109,2,8,1,4,10804,Female,90,92,92,88,87,85,76,82,85,94,86,80,90,94,77
5,109,2,8,1,5,10805,Male,88,84,90,90,70,92,76,78,89,84,86,72,78,90,68
5,109,2,8,1,6,10806,Male,79,78,87,86,100,85,64,62,84,92,80,88,80,95,85
5,109,2,8,1,7,10807,Female,74,78,86,58,71,86,36,38,44,62,52,50,60,82,58
5,109,2,8,1,8,10808,Male,30,18,26,54,51,37,24,25,22,42,44,52,49,26,21
5,109,2,8,1,9,10809,Male,96,76,87,79,97,97,58,66,91,90,82,90,83,94,87
5,109,2,8,1,10,10810,Male,74,63,68,44,81,65,28,46,49,56,66,60,49,55,44
5,109,2,8,1,11,10811,Male,92,88,92,86,100,100,80,74,95,96,94,92,84,97,92
5,109,2,8,1,12,10812,Female,80,91,86,62,72,87,42,30,40,76,62,50,67,82,44
5,110,1,9,1,1,10801,Female,67,74,78,76,64,77,68,68,75,80,82,82,63,92,82
5,110,1,9,1,2,10802,Male,51,40,46,20,26,46,26,35,36,49,50,58,48,52,41
5,110,1,9,1,3,10803,Female,78,85,83,66,59,64,65,58,71,83,68,74,71,92,86
5,110,1,9,1,4,10804,Female,85,66,82,79,81,84,82,96,99,76,72,84,70,69,85
5,110,1,9,1,5,10805,Male,72,66,80,94,88,100,73,88,91,73,74,78,74,74,89
5,110,1,9,1,6,10806,Male,69,49,80,96,97,88,67,72,80,86,84,74,54,74,77
5,110,1,9,1,7,10807,Female,61,52,73,61,64,65,36,35,52,63,60,70,48,64,61
5,110,1,9,1,8,10808,Male,36,21,33,51,14,27,22,18,31,64,32,44,56,38,30
5,110,1,9,1,9,10809,Male,84,76,83,91,88,96,83,86,86,86,80,80,84,81,85
5,110,1,9,1,10,10810,Male,53,62,67,61,39,46,43,46,61,72,60,60,44,62,68
5,110,1,9,1,11,10811,Male,84,88,92,89,86,92,82,84,96,91,90,80,89,90,94
5,110,1,9,1,12,10812,Female,77,75,78,67,33,42,27,37,36,59,60,58,38,67,50
5,110,2,9,1,1,10801,Female,87,91,,77,73,,67,82,,86,84,,80,80,
5,110,2,9,1,2,10802,Male,56,62,,51,45,,38,38,,64,62,,61,56,
5,110,2,9,1,3,10803,Female,91,88,,68,78,,58,71,,90,74,,88,83,
5,110,2,9,1,4,10804,Female,86,94,,84,81,,81,91,,90,80,,95,78,
5,110,2,9,1,5,10805,Male,79,83,,88,87,,84,100,,90,88,,88,83,
5,110,2,9,1,6,10806,Male,89,89,,93,93,,78,63,,86,78,,86,78,
5,110,2,9,1,7,10807,Female,78,80,,78,70,,35,40,,74,60,,66,60,
5,110,2,9,1,8,10808,Male,49,52,,69,66,,31,28,,66,44,,31,29,
5,110,2,9,1,9,10809,Male,92,85,,80,82,,78,95,,92,86,,95,77,
5,110,2,9,1,10,10810,Male,66,81,,62,70,,27,37,,78,70,,75,70,
5,110,2,9,1,11,10811,Male,97,94,,95,84,,94,98,,90,86,,95,80,
5,110,2,9,1,12,10812,Female,83,73,,62,64,,33,40,,62,70,,66,58,
5,109,1,7,1,1,10901,Female,74,77,67,48,56,51,72,71,82,60,70,58,80,63,73
5,109,1,7,1,2,10902,Male,79,78,68,98,91,85,78,82,75,100,96,90,89,91,96
5,109,1,7,1,3,10903,Female,78,81,80,63,70,82,51,48,53,58,60,62,69,69,65
5,109,1,7,1,4,10904,Male,65,75,79,78,100,93,84,93,98,84,98,92,85,73,78
5,109,1,7,1,5,10905,Male,76,61,55,14,30,31,57,50,60,62,66,60,49,80,72
5,109,1,7,1,6,10906,Male,44,42,50,15,29,35,48,47,47,45,38,54,40,49,46
5,109,1,7,1,7,10907,Female,60,78,77,46,50,39,64,48,34,78,58,58,75,79,63
5,109,2,7,1,1,10901,Female,73,72,67,44,32,51,65,56,82,58,44,58,58,73,73
5,109,2,7,1,2,10902,Male,57,80,68,73,100,85,72,58,75,92,90,90,80,97,96
5,109,2,7,1,3,10903,Female,79,89,80,66,69,82,64,42,53,58,58,62,67,84,65
5,109,2,7,1,4,10904,Male,80,80,79,100,100,93,96,86,98,90,78,92,74,78,78
5,109,2,7,1,5,10905,Male,75,76,55,22,35,31,48,44,60,62,48,60,65,87,72
5,109,2,7,1,6,10906,Male,35,46,50,22,31,35,40,34,47,36,32,54,49,61,46
5,109,2,7,1,7,10907,Female,80,74,77,25,22,39,37,42,34,62,50,58,64,71,63
5,110,1,8,1,1,10901,Female,73,78,76,35,32,24,65,42,52,56,60,68,78,64,66
5,110,1,8,1,2,10902,Male,85,79,78,51,57,64,46,58,42,94,92,94,91,95,99
5,110,1,8,1,3,10903,Female,84,78,78,39,40,43,32,40,41,70,72,72,65,58,56
5,110,1,8,1,4,10904,Male,82,78,78,88,74,95,91,96,94,92,98,88,68,54,67
5,110,1,8,1,5,10905,Male,68,69,60,10,24,27,34,36,39,48,60,46,73,73,77
5,110,1,8,1,6,10906,Male,56,37,37,12,18,39,28,56,19,44,56,34,34,36,39
5,110,1,8,1,7,10907,Female,85,64,76,6,19,25,34,32,36,56,58,52,51,56,58
5,110,2,8,1,1,10901,Female,66,73,84,44,47,51,47,48,41,62,86,82,57,76,83
5,110,2,8,1,2,10902,Male,77,76,80,75,69,80,66,61,54,96,98,84,94,96,96
5,110,2,8,1,3,10903,Female,75,73,85,44,61,64,42,43,45,78,84,84,66,76,69
5,110,2,8,1,4,10904,Male,76,86,78,81,74,96,89,82,80,90,76,88,89,82,71
5,110,2,8,1,6,10906,Male,52,51,38,22,19,30,28,35,26,44,54,60,51,52,32
5,110,2,8,1,7,10907,Female,66,68,79,34,33,39,35,24,29,50,62,76,51,52,52
5,111,1,9,1,1,10901,Female,85,83,84,44,55,31,50,44,47,58,48,68,67,83,73
5,111,1,9,1,2,10902,Male,88,72,79,86,70,54,51,29,46,78,72,82,90,98,98
5,111,1,9,1,3,10903,Female,85,96,94,55,64,60,24,39,46,66,56,70,83,85,76
5,111,1,9,1,4,10904,Male,82,93,97,96,88,85,82,87,84,86,88,94,87,81,81
5,111,1,9,1,6,10906,Male,50,53,60,46,39,18,23,24,40,44,34,50,44,41,36
5,111,1,9,1,7,10907,Female,77,88,83,48,45,33,24,24,34,50,52,52,55,56,58
5,111,2,9,1,1,10901,Female,86,84,,50,51,,56,49,,66,80,,82,90,
5,111,2,9,1,2,10902,Male,81,83,,89,87,,66,64,,82,80,,100,97,
5,111,2,9,1,3,10903,Female,88,92,,81,82,,41,34,,68,74,,92,96,
5,111,2,9,1,4,10904,Male,80,88,,99,93,,91,95,,94,92,,85,77,
5,111,2,9,1,6,10906,Male,43,48,,28,33,,35,29,,50,68,,46,57,
5,111,2,9,1,7,10907,Female,78,75,,35,57,,19,23,,42,54,,85,68,
5,110,1,7,1,1,11001,Female,73,75,70,66,50,70,67,54,66,82,62,73,69,54,65
5,110,1,7,1,2,11002,Male,81,83,73,61,64,67,62,68,56,76,56,67,74,72,63
5,110,1,7,1,3,11003,Male,75,80,75,86,85,84,96,100,86,100,90,90,70,60,70
5,110,1,7,1,4,11004,Male,78,69,80,45,38,44,89,75,71,64,74,76,59,65,70
5,110,1,7,1,5,11005,Female,72,55,40,38,31,49,48,38,46,48,30,50,38,46,46
5,110,1,7,1,6,11006,Male,86,95,88,81,72,74,98,94,91,88,90,93,82,81,84
5,110,2,7,1,1,11001,Female,70,76,82,62,71,84,61,48,46,64,62,56,62,60,71
5,110,2,7,1,2,11002,Male,71,82,70,60,79,88,56,37,48,60,74,60,68,75,65
5,110,2,7,1,3,11003,Male,80,75,80,79,97,77,80,98,91,96,92,90,80,70,90
5,110,2,7,1,4,11004,Male,66,79,57,58,41,80,62,48,59,66,52,58,49,54,54
5,110,2,7,1,5,11005,Female,55,63,69,62,50,77,42,24,27,56,50,68,33,52,68
5,110,2,7,1,6,11006,Male,90,88,87,62,79,79,94,80,89,94,90,92,89,76,80
5,111,1,8,1,1,11001,Female,75,82,87,76,75,80,59,37,42,90,68,78,61,56,56
5,111,1,8,1,2,11002,Male,79,74,79,77,63,86,30,31,38,90,64,82,64,66,54
5,111,1,8,1,3,11003,Male,90,85,80,76,79,88,90,90,87,85,60,80,80,60,65
5,111,1,8,1,4,11004,Male,60,69,72,42,47,47,57,44,44,56,40,70,58,63,24
5,111,1,8,1,5,11005,Female,58,64,60,57,47,63,23,38,24,68,52,70,62,57,42
5,111,1,8,1,6,11006,Male,82,76,88,71,77,79,82,77,80,88,88,92,92,95,71
5,111,2,8,1,1,11001,Female,80,82,80,66,65,79,43,39,45,88,78,80,76,59,56
5,111,2,8,1,2,11002,Male,79,75,70,80,51,52,29,34,32,84,94,76,75,58,46
5,111,2,8,1,3,11003,Male,78,80,82,85,79,88,85,75,85,80,70,70,70,80,90
5,111,2,8,1,4,11004,Male,91,64,83,32,18,25,53,57,53,74,64,64,73,78,57
5,111,2,8,1,5,11005,Female,71,60,62,57,50,60,29,25,31,70,68,74,57,66,55
5,111,2,8,1,6,11006,Male,95,83,87,78,46,77,82,81,78,90,98,88,93,87,85
5,112,1,9,1,1,11001,Female,74,66,86,52,75,68,35,59,52,92,72,76,71,64,56
5,112,1,9,1,2,11002,Male,60,74,68,72,66,48,39,27,45,80,68,60,74,66,56
5,112,1,9,1,3,11003,Male,81,79,80,88,85,93,88,85,95,79,82,79,90,80,90
5,112,1,9,1,4,11004,Male,69,62,73,40,27,40,51,46,56,72,64,52,73,71,61
5,112,1,9,1,5,11005,Female,69,54,73,41,53,73,30,29,34,74,60,64,79,65,56
5,112,1,9,1,6,11006,Male,84,86,94,56,82,80,71,76,92,88,78,84,96,91,94
5,112,1,9,1,7,10905,Male,74,70,70,38,18,17,75,79,81,54,46,54,92,83,82
5,111,1,7,1,1,11101,Male,47,47,53,40,37,35,39,27,38,56,44,52,53,61,50
5,111,1,7,1,2,11102,Male,61,74,68,74,54,70,61,64,57,76,90,82,91,85,80
5,111,1,7,1,3,11103,Male,79,94,90,100,80,98,85,94,95,92,88,96,98,85,91
5,111,1,7,1,4,11104,Male,37,64,53,86,73,76,54,54,57,80,88,90,62,52,69
5,111,1,7,1,5,11105,Female,53,71,69,81,60,62,54,59,55,84,78,72,75,73,59
5,111,1,7,1,6,11106,Male,29,34,27,54,30,21,21,31,29,52,30,32,42,45,18
5,111,1,7,1,7,11107,Female,55,56,53,79,55,69,61,57,61,70,48,50,63,58,49
5,111,1,7,1,8,11108,Male,49,71,61,83,51,74,69,74,64,88,88,96,64,75,68
5,111,1,7,1,9,11109,Male,48,51,60,55,48,63,76,70,75,56,30,50,37,58,37
5,111,1,7,1,10,11110,Female,52,45,56,47,40,51,32,46,36,70,50,64,47,58,52
5,111,1,7,1,11,11111,Male,22,40,47,45,21,42,32,25,26,34,26,62,39,30,34
5,111,1,7,1,12,11112,Male,58,63,63,81,29,62,46,24,24,52,25,52,43,50,27
5,111,2,7,1,1,11101,Male,36,50,48,45,39,46,22,29,36,42,48,72,43,50,46
5,111,2,7,1,2,11102,Male,67,65,70,91,74,78,54,70,62,94,90,96,74,88,85
5,111,2,7,1,3,11103,Male,88,84,84,100,100,100,95,87,93,98,94,98,89,98,90
5,111,2,7,1,4,11104,Male,46,61,60,95,84,78,49,41,39,84,86,92,56,78,59
5,111,2,7,1,5,11105,Female,57,60,58,88,67,65,48,51,49,90,88,82,59,78,59
5,111,2,7,1,6,11106,Male,21,34,32,49,26,33,22,25,30,34,22,54,32,29,31
5,111,2,7,1,7,11107,Female,62,66,57,75,71,67,55,54,40,54,56,66,64,58,59
5,111,2,7,1,8,11108,Male,56,58,65,83,70,70,56,52,51,76,92,94,77,84,76
5,111,2,7,1,9,11109,Male,47,51,44,63,28,32,70,76,61,40,48,46,57,59,60
5,111,2,7,1,10,11110,Female,45,51,50,58,53,33,30,36,38,44,60,92,66,60,61
5,111,2,7,1,12,11112,Male,38,50,49,67,57,73,18,30,24,52,58,82,47,59,68
5,112,1,8,1,1,11101,Male,57,64,55,38,49,67,36,34,44,60,42,52,41,64,61
5,112,1,8,1,2,11102,Male,74,95,90,93,94,94,71,80,83,92,74,86,87,81,92
5,112,1,8,1,4,11104,Male,57,64,64,93,92,89,52,36,50,96,88,86,63,58,70
5,112,1,8,1,5,11105,Female,56,71,81,82,80,80,50,46,53,82,58,88,77,70,69
5,112,1,8,1,6,11106,Male,25,27,27,17,15,26,17,28,22,50,24,34,39,28,31
5,112,1,8,1,7,11107,Female,49,76,75,72,80,86,60,49,52,62,50,66,60,66,68
5,112,1,8,1,8,11108,Male,70,82,79,73,90,81,48,49,62,78,88,84,86,83,92
5,112,1,8,1,9,11109,Male,49,53,48,32,41,48,66,67,72,60,50,42,39,40,41
5,112,1,8,1,10,11110,Female,76,75,78,35,37,44,33,26,32,66,38,58,83,60,75
5,112,1,8,1,12,11112,Male,69,78,83,71,90,64,27,30,31,64,66,68,54,61,63
5,112,1,7,1,1,11201,Female,71,79,72,42,43,56,63,67,71,62,62,72,75,68,87
5,112,1,7,1,2,11202,Female,76,75,78,46,65,62,80,89,83,78,68,72,70,73,72
5,112,1,7,1,3,11203,Female,67,64,61,40,40,43,51,54,64,54,48,66,58,60,68
5,112,1,7,1,4,11204,Female,73,72,76,38,40,32,44,37,39,68,56,82,59,73,70
5,112,1,7,1,5,11205,Female,88,76,69,38,44,45,65,51,58,70,58,60,59,64,73
5,112,1,7,1,6,11206,Female,78,85,81,35,47,70,71,76,61,64,76,52,79,73,73
5,112,1,7,1,7,11207,Female,86,82,81,74,89,78,87,87,85,84,94,86,85,91,91
